wavelength,absorbance,bonds
927.758313,0.161115,C-H
929.687125,0.143708,C-H
931.615936,0.097792,C-H
933.544748,0.055757,C-H
935.473559,0.02985,C-H
937.402371,0.016847,C-H
939.331182,0.010766,C-H
941.259994,0.008416,C-H
943.188805,0.00859,C-H
945.117617,0.010633,C-H
947.046428,0.013687,C-H
948.97524,0.016711,C-H
950.904051,0.018744,C-H
952.832862,0.019006,C-H
954.761674,0.017295,C-H
956.690485,0.014243,C-H
958.619297,0.011069,C-H
960.548108,0.008837,C-H
962.47692,0.007847,C-H
964.405731,0.007621,C-H
966.334543,0.007428,C-H
968.263354,0.006806,C-H
970.192166,0.005724,C-H
972.120977,0.004488,C-H
974.049789,0.00337,C-H
975.9786,0.002448,C-H
977.907411,0.001715,C-H
979.836223,0.00113,C-H
981.765034,0.000703,C-H
983.693846,0.000463,C-H
985.622657,0.000313,C-H
987.551469,0.000175,C-H
989.48028,0.00011,C-H
991.409092,0.000082,"C-O, C-H"
993.337903,0.000082,"C-O, C-H"
995.266715,0.000201,"C-O, C-H"
997.195526,0.000449,"C-O, C-H"
999.124338,0.000948,"C-O, C-H"
1001.053149,0.002011,"C-O, C-H"
1002.98196,0.003958,"C-O, C-H"
1004.910772,0.007595,"C-O, C-H"
1006.839583,0.01491,"C-O, C-H"
1008.768395,0.025865,"C-O, C-H"
1010.697206,0.03426,"C-O, C-H"
1012.626018,0.033452,"C-O, C-H"
1014.554829,0.024972,"C-O, C-H"
1016.483641,0.01508,"C-O, C-H"
1018.412452,0.007813,"C-O, C-H"
1020.341264,0.003888,"C-O, C-H"
1022.270075,0.002211,"C-O, C-H"
1024.198887,0.001527,"C-O, C-H"
1026.127698,0.001224,"C-O, C-H"
1028.056509,0.001139,"C-O, C-H"
1029.985321,0.0012,"C-O, C-H"
1031.914132,0.001346,"C-O, C-H"
1033.842944,0.001556,
1035.771755,0.001774,
1037.700567,0.001832,
1039.629378,0.001889,
1041.55819,0.001906,
1043.487001,0.001857,
1045.415813,0.001785,
1047.344624,0.001716,
1049.273436,0.001637,
1051.202247,0.001564,
1053.131058,0.001529,
1055.05987,0.001516,
1056.988681,0.001518,
1058.917493,0.001557,
1060.846304,0.00165,
1062.775116,0.001767,
1064.703927,0.001878,
1066.632739,0.002027,
1068.56155,0.002205,
1070.490362,0.00233,"C-O, S=O"
1072.419173,0.002374,"C-O, S=O"
1074.347985,0.002377,"C-O, S=O"
1076.276796,0.002402,"C-O, S=O"
1078.205607,0.002481,"C-O, S=O"
