wavelength,absorbance,bonds
1014.554829,0.098705,C-O
1016.483641,0.090035,C-O
1018.412452,0.058857,C-O
1020.341264,0.034294,C-O
1022.270075,0.020044,C-O
1024.198887,0.011477,C-O
1026.127698,0.00644,C-O
1028.056509,0.00361,C-O
1029.985321,0.00222,C-O
1031.914132,0.001491,C-O
1033.842944,0.001175,C-O
1035.771755,0.001064,C-O
1037.700567,0.001029,C-O
1039.629378,0.001019,C-O
1041.55819,0.000988,C-O
1043.487001,0.000971,C-O
1045.415813,0.000922,C-O
1047.344624,0.000904,C-O
1049.273436,0.000885,C-O
1051.202247,0.000844,C-O
1053.131058,0.000839,C-O
1055.05987,0.000858,C-O
1056.988681,0.000834,C-O
1058.917493,0.000771,C-O
1060.846304,0.000772,C-O
1062.775116,0.000899,C-O
1064.703927,0.001116,C-O
1066.632739,0.001484,C-O
1068.56155,0.002271,C-O
1070.490362,0.003608,C-O
1072.419173,0.005862,C-O
1074.347985,0.010043,C-O
1076.276796,0.019113,C-O
1078.205607,0.03554,C-O
1080.134419,0.051179,C-O
1082.06323,0.052208,C-O
1083.992042,0.039504,C-O
1085.920853,0.024705,C-O
1087.849665,0.014196,C-O
1089.778476,0.008467,C-O
1091.707288,0.006108,C-O
1093.636099,0.005767,C-O
1095.564911,0.006905,C-O
1097.493722,0.009524,C-O
1099.422534,0.013321,C-O
1101.351345,0.01667,C-O
1103.280156,0.017882,C-O
1105.208968,0.017405,C-O
1107.137779,0.016886,C-O
1109.066591,0.016626,C-O
1110.995402,0.015671,C-O
1112.924214,0.01373,C-O
1114.853025,0.011485,C-O
1116.781837,0.009558,C-O
1118.710648,0.008071,C-O
1120.63946,0.007051,C-O
1122.568271,0.006528,C-O
1124.497083,0.006374,C-O
1126.425894,0.006529,C-O
1128.354706,0.006921,C-O
1130.283517,0.007444,C-O
1132.212328,0.00811,C-O
1134.14114,0.008886,C-O
1136.069951,0.009771,C-O
1137.998763,0.010834,C-O
1139.927574,0.012194,C-O
1141.856386,0.013995,C-O
1143.785197,0.016313,C-O
1145.714009,0.019264,C-O
1147.64282,0.023216,C-O
1149.571632,0.02891,C-O
1151.500443,0.037561,C-O
1153.429255,0.051273,C-O
1155.358066,0.073648,C-O
1157.286877,0.109855,C-O
1159.215689,0.160876,C-O
1161.1445,0.210838,C-O
1163.073312,0.230498,C-O
1165.002123,0.209253,C-O
1166.930935,0.164842,C-O
1168.859746,0.119025,C-O
1170.788558,0.084364,C-O
1172.717369,0.064465,C-O
1174.646181,0.05778,C-O
1176.574992,0.060361,C-O
1178.503804,0.067399,C-O
1180.432615,0.076999,C-O
1182.361426,0.09367,C-O
1184.290238,0.125623,C-O
1186.219049,0.174706,C-O
1188.147861,0.22783,C-O
1190.076672,0.264214,C-O
1192.005484,0.273809,C-O
1193.934295,0.26106,C-O
1195.863107,0.234903,C-O
1197.791918,0.202845,C-O
1199.72073,0.169771,C-O
1201.649541,0.138672,C-O
1203.578353,0.112181,C-O
1205.507164,0.093097,C-O
1207.435975,0.083614,C-O
1209.364787,0.0847,C-O
1211.293598,0.095922,C-O
1213.22241,0.115687,C-O
1215.151221,0.141206,C-O
1217.080033,0.168249,C-O
1219.008844,0.192074,C-O
1220.937656,0.209361,C-O
1222.866467,0.218985,C-O
1224.795279,0.22165,C-O
1226.72409,0.219108,C-O
1228.652902,0.21326,C-O
1230.581713,0.205621,C-O
1232.510524,0.197235,C-O
1234.439336,0.188683,C-O
1236.368147,0.180307,C-O
1238.296959,0.172382,C-O
1240.22577,0.164966,C-O
1242.154582,0.157823,C-O
1244.083393,0.150517,C-O
1246.012205,0.142486,C-O
1247.941016,0.133182,C-O
1249.869828,0.122343,C-O
1251.798639,0.110044,C-O
1253.727451,0.096703,C-O
1255.656262,0.082926,C-O
1257.585073,0.069296,C-O
1259.513885,0.056492,C-O
1261.442696,0.045229,C-O
1263.371508,0.035952,C-O
1265.300319,0.028759,C-O
1267.229131,0.023436,C-O
1269.157942,0.019588,C-O
1271.086754,0.016856,C-O
1273.015565,0.014966,C-O
1274.944377,0.013773,C-O
1276.873188,0.01323,C-O
1278.802,0.013231,C-O
1280.730811,0.013651,C-O
1282.659622,0.014411,C-O
1284.588434,0.01536,C-O
1286.517245,0.016323,C-O
1288.446057,0.017124,C-O
1290.374868,0.017473,C-O
1292.30368,0.017099,C-O
1294.232491,0.015861,C-O
1296.161303,0.013901,C-O
1298.090114,0.011631,C-O
1300.018926,0.009457,C-O
1301.947737,0.007693,C-O
1303.876549,0.006567,C-O
1305.80536,0.00624,C-O
1307.734172,0.006563,C-O
1309.662983,0.006711,C-O
1311.591794,0.005879,C-O
1313.520606,0.004201,C-O
1315.449417,0.002521,C-H
1317.378229,0.001313,C-H
1319.30704,0.000552,C-H
1321.235852,0.000102,C-H
1323.164663,-0.000173,C-H
1325.093475,-0.000363,C-H
1327.022286,-0.00051,C-H
1328.951098,-0.000607,C-H
1330.879909,-0.000639,C-H
1332.808721,-0.000658,C-H
1334.737532,-0.000706,C-H
1336.666343,-0.000757,C-H
1338.595155,-0.000766,C-H
1340.523966,-0.000751,C-H
1342.452778,-0.000747,C-H
1344.381589,-0.000749,C-H
1346.310401,-0.000748,C-H
1348.239212,-0.000736,C-H
1350.168024,-0.000707,C-H
1352.096835,-0.000622,C-H
1354.025647,-0.000432,C-H
1355.954458,-0.000068,C-H
1357.88327,0.000718,C-H
1359.812081,0.002623,C-H
1361.740892,0.0062,C-H
1363.669704,0.009679,C-H
1365.598515,0.00989,C-H
1367.527327,0.006917,C-H
1369.456138,0.003665,C-H
1371.38495,0.001716,C-H
1373.313761,0.000821,C-H
1375.242573,0.000461,C-H
1377.171384,0.000389,C-H
1379.100196,0.000626,C-H
1381.029007,0.001388,C-H
1382.957819,0.002865,C-H
1384.88663,0.004582,C-H
